,latitude,longitude,address,ward_id,color_marker
103,19.01757143368614,72.85470573257719,"Wadala Market, Katrak Road, Wadala Village, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400031, India",F/N,Blue
104,19.01297856528776,72.85128565165687,"F/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400031, India",F/N,Blue
105,19.02479940254987,72.86654970070214,"Dosti Club House, Barkat Ali Dargah Road, Barkat Ali Nagar, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400037, India",F/N,Blue
106,19.03795160807325,72.85956456476535,"Agarwada Colony, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, BOUNDARY, India",F/N,Blue
107,19.03482733781931,72.85716533089918,"Bhaudaji Road Extension, Agarwada Colony, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, BOUNDARY, India",F/N,Blue
108,19.02367680249057,72.86751984937196,"Barkat Ali Nagar, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400037, India",F/N,Blue
109,19.02543730124513,72.85979452744793,"Shamala Apartment, Scheme 57 Road no.14A, Nadkarni Park, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400019, India",F/N,Blue
110,19.03408418379157,72.86449421138708,"G Dardi Marg, Agarwada Colony, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400022, India",F/N,Blue
111,19.01161317700957,72.85651402577717,"Wadala Village, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400033, India",F/N,Blue
112,19.02144220299746,72.84822927534336,"Indian Education Society, Scheme 5 Road no.6, Wadala Village, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400014, India",F/N,Blue
113,19.03344767921452,72.85931359583236,"Laxmibai Kelkar Marg, Agarwada Colony, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400019, India",F/N,Blue
114,19.03527811054335,72.84033859611871,"Gupte Maternity and Surgical Home, Lt Dilip Gupte Marg, VSNL Colony, G/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400016, India",G/N,Blue
115,19.0333931924099,72.84237937734927,"Lady Jamshedji Road, VSNL Colony, G/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400016, India",G/N,Blue
116,19.04252623436078,72.84860047423224,"60 Feet Road, Cooperative Housing Society, Dharavi, Zone 2, Mumbai, Mumbai City, Maharashtra, BOUNDARY, India",G/N,Blue
117,19.04363890009815,72.84995790092489,"Ayurseva Hospital, Dharavi Main Road, Dharavi, Zone 2, Mumbai, Mumbai City, Maharashtra, 400017, India",G/N,Blue
118,19.02315925774155,72.83421819398319,"S K S Marg, VSNL Colony, G/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400028, India",G/N,Blue
119,19.01837719743785,72.8376513452927,"K,W, Chitale Marg, G/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400028, India",G/N,Blue
120,19.01915250043507,72.83784110052099,"OMKAR SOCIETY, Dr Ratnakar Bhaindarkar Rd, G/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400028, India",G/N,Blue
121,19.04185019360662,72.84822475800539,"Jasmine Mill Road, Dharavi, G/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, BOUNDARY, India",G/N,Blue
122,19.00855350677077,72.83484827347749,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, India",G/N,Blue
123,19.08515914687724,72.91089749451115,"Khushal Hospital and Maternity Home, Jethalal Parekh Road, Saibaba Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400077, India",N,Blue
124,19.07538880001521,72.91242049986742,"bhavin medical stores, Vallabh Baug lane, Ramabai Sahakar Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400077, India",N,Blue
125,19.23158763497941,72.83848845147135,"R/C Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400091, India",R/C,Blue
126,19.23692268964234,72.84220703236863,"R/C Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400103, India",R/C,Blue
127,19.2325083805349,72.86004746455633,"Mallapada, R/C Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400066, India",R/C,Blue
128,19.2303818659108,72.82724671753233,"R/C Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400091, India",R/C,Blue
129,19.21648885735142,72.84569676862795,"Saibaba Mandir Marg, R/C Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400092, India",R/C,Blue
130,19.21832222222222,72.87079722222222,"Mallapada, R/C Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/C,Blue
131,19.12302909043466,72.91637099186661,"Tirandaz, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 40076, India",S,Blue
132,19.12167399056887,72.93912895666386,"Kannamwar Nagar II, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400083, India",S,Blue
133,19.1447462723338,72.9329486837595,"Bhattipada, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400 078, India",S,Blue
134,19.14959293075718,72.94582136514298,"Bhandup Village East, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400078, India",S,Blue
135,19.14829666207511,72.94465870066692,"Bhandup Village West, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400078, India",S,Blue
136,19.12840599845547,72.92525409846182,"Lal Bahadur Shastri Marg, Chandan Nagar, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400084, India",S,Blue
137,19.11861944444445,72.91084166666667,"Birchwood, Central Avenue, Swami Narayan Nagar, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400076, India",S,Blue
138,19.15437222222222,72.94307500000001,"Bhandup Village Road, Bhandup Village West, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400078, India",S,Blue
139,19.16642353291165,72.92747930334731,"Amar Nagar, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400082, India",T,Blue
140,19.17414334136941,72.96243320666285,"Neelam Nagar, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400081, India",T,Blue
141,19.16339407384781,72.94483625566802,"Jain Mandir Marg, Sarvodaya Nagar, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 40081, India",T,Blue
142,19.16726666666667,72.95730555555556,"Sadguru- Sharan I, Sant Ramdas Marg, Azad Nagar, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 40081, India",T,Blue
143,19.24486717756416,72.84953588065856,"Shivaji Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400103, India",R/N,Blue
144,19.24896701644581,72.85039501699657,"M.M.Hospital, Holy Cross Road, Shivaji Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400069, India",R/N,Blue
145,19.24373489399126,72.84790500130553,"Vallabh Nagar Ring Road, Shivaji Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400103, India",R/N,Blue
146,19.06330897835481,72.9168835209811,"New Gautam Nagar, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400044, India",M/E,Blue
147,19.0525582473855,72.91082055166858,"Eastern Freeway, Shivneri Nagar, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400044, India",M/E,Blue
148,19.0519766022141,72.92671793353959,"New Life Clinic & Hijama Center, D P Road, Lallubhai Compound, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400043, India",M/E,Blue
149,19.06673682362068,72.91874730159053,"Plot No.17, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400044, India",M/E,Blue
150,19.06853523898761,72.898013724631,"Road No. 2, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, India",M/W,Blue
151,19.05924054971151,72.90605517320749,"Subhash Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue
152,19.06838820369764,72.90118933556379,"Road No 2, Pestom Sagar Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400077, India",M/W,Blue
153,19.0623134004569,72.90236590017484,"Prakash Thorat Marg, Phule Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue
154,19.05840073080026,72.90080284214432,"Road No 14, Subhash Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue
155,19.04671400004867,72.89526209991986,"Collector Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400071, India",M/W,Blue
156,19.06808990065536,72.89449589921708,"Amarpali Working Womens Hostel, Road No 4, Tilak Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue
157,19.04677011350242,72.89344832636205,"Inlaks General Hospital, Ramakrishna Chemburkar Marg (Ghatkopar Mahul Road), Collector Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/W,Blue
158,19.05265555555556,72.90986388888889,"Ashirwad Hospital and Polyclinic, Road No. 5, Ghatla Village, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400071, India",M/W,Blue
159,19.05839722222222,72.90080277777778,"Road No 14, Subhash Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue
160,19.050525,72.89109166666667,"Acres Club, Sindhi Society Road Number 1, Sindhi Society, Chembur East, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/W,Blue
161,19.06685555555556,72.8983388888889,"Tilak Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue
162,19.07699469548021,72.8670808280763,"Kalina Village, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400098, India",H/E,Blue
163,19.07996722856729,72.85186629825503,"Pipeline Road, Vakola, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400055, India",H/E,Blue
164,19.08091769997176,72.85052099978601,"Dutta Mandir Road, Dutta Mandir, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400055, India",H/E,Blue
165,19.08417945767946,72.85655347802563,"Madraswadi, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400098, India",H/E,Blue
